objective	family	representation	method	target_offset	target	sigma	metric	mean	std	n	status
jepa	physics	pooled	ridge_plus_control	0	convective_flux		test_log_mse	-6.5002475253667775		1	ok
jepa	physics	pooled	selected	0	convective_flux		test_vrmse	0.12568069609097726		1	ok
jepa	physics	pooled	selected	0	convective_flux		test_r2	0.9842043626300874		1	ok
jepa	physics	pooled	selected	0	convective_flux		test_pearson_r	0.9923691715981312		1	ok
jepa	physics	pooled	selected	0	convective_flux		test_mse	2.818388194307408e-07		1	ok
jepa	physics	pooled	selected	0	convective_flux		test_log_mse	-6.549999189000063		1	ok
jepa	physics	pooled	mlp	0	enstrophy		test_vrmse	0.11262801906339591		1	ok
jepa	physics	pooled	mlp	0	enstrophy		test_r2	0.9873149293218553		1	ok
jepa	physics	pooled	mlp	0	enstrophy		test_pearson_r	0.9938626433872034		1	ok
jepa	physics	pooled	mlp	0	enstrophy		test_mse	21.099134048464887		1	ok
jepa	physics	pooled	mlp	0	enstrophy		test_log_mse	1.3242646313313091		1	ok
jepa	physics	pooled	ridge	0	enstrophy		test_vrmse	0.20048411553144405		1	ok
jepa	physics	pooled	ridge	0	enstrophy		test_r2	0.9598061194195746		1	ok
jepa	physics	pooled	ridge	0	enstrophy		test_pearson_r	0.9798717307539732		1	ok
jepa	physics	pooled	ridge	0	enstrophy		test_mse	66.85465897762128		1	ok
jepa	physics	pooled	ridge	0	enstrophy		test_log_mse	1.8251316778323816		1	ok
jepa	physics	pooled	ridge_plus_control	0	enstrophy		test_vrmse	0.17870801766694125		1	ok
jepa	physics	pooled	ridge_plus_control	0	enstrophy		test_r2	0.9680634444215522		1	ok
jepa	physics	pooled	ridge_plus_control	0	enstrophy		test_pearson_r	0.9839712234645511		1	ok
jepa	physics	pooled	ridge_plus_control	0	enstrophy		test_mse	53.120213855558454		1	ok
jepa	physics	pooled	ridge_plus_control	0	enstrophy		test_log_mse	1.725259814780556		1	ok
jepa	physics	pooled	selected	0	enstrophy		test_vrmse	0.11262801906339591		1	ok
jepa	physics	pooled	selected	0	enstrophy		test_r2	0.9873149293218553		1	ok
jepa	physics	pooled	selected	0	enstrophy		test_pearson_r	0.9938626433872034		1	ok
jepa	physics	pooled	selected	0	enstrophy		test_mse	21.099134048464887		1	ok
jepa	physics	pooled	selected	0	enstrophy		test_log_mse	1.3242646313313091		1	ok
jepa	physics	pooled	mlp	0	pressure_gradient_magnitude		test_vrmse	0.048390557640396695		1	ok
jepa	physics	pooled	mlp	0	pressure_gradient_magnitude		test_r2	0.9976583539312515		1	ok
jepa	physics	pooled	mlp	0	pressure_gradient_magnitude		test_pearson_r	0.9988565293728636		1	ok
jepa	physics	pooled	mlp	0	pressure_gradient_magnitude		test_mse	0.0002447725130329422		1	ok
jepa	physics	pooled	mlp	0	pressure_gradient_magnitude		test_log_mse	-3.611237353308974		1	ok
jepa	physics	pooled	ridge	0	pressure_gradient_magnitude		test_vrmse	0.06812291809381135		1	ok
jepa	physics	pooled	ridge	0	pressure_gradient_magnitude		test_r2	0.9953592680303839		1	ok
jepa	physics	pooled	ridge	0	pressure_gradient_magnitude		test_pearson_r	0.9977028667710082		1	ok
jepa	physics	pooled	ridge	0	pressure_gradient_magnitude		test_mse	0.00048509620718314924		1	ok
jepa	physics	pooled	ridge	0	pressure_gradient_magnitude		test_log_mse	-3.3141721209745727		1	ok
jepa	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_vrmse	0.06408635268234353		1	ok
jepa	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_r2	0.9958929393998743		1	ok
jepa	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_pearson_r	0.9979553606797379		1	ok
jepa	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_mse	0.00042931148207577577		1	ok
jepa	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_log_mse	-3.367227496017497		1	ok
jepa	physics	pooled	selected	0	pressure_gradient_magnitude		test_vrmse	0.048390557640396695		1	ok
jepa	physics	pooled	selected	0	pressure_gradient_magnitude		test_r2	0.9976583539312515		1	ok
jepa	physics	pooled	selected	0	pressure_gradient_magnitude		test_pearson_r	0.9988565293728636		1	ok
jepa	physics	pooled	selected	0	pressure_gradient_magnitude		test_mse	0.0002447725130329422		1	ok
jepa	physics	pooled	selected	0	pressure_gradient_magnitude		test_log_mse	-3.611237353308974		1	ok
jepa	physics	pooled	mlp	16	buoyancy_gradient_energy		test_vrmse	0.17564141211024265		1	ok
jepa	physics	pooled	mlp	16	buoyancy_gradient_energy		test_r2	0.9691500943519199		1	ok
jepa	physics	pooled	mlp	16	buoyancy_gradient_energy		test_pearson_r	0.9861803085876808		1	ok
jepa	physics	pooled	mlp	16	buoyancy_gradient_energy		test_mse	91.2279440334726		1	ok
jepa	physics	pooled	mlp	16	buoyancy_gradient_energy		test_log_mse	1.9601278874585644		1	ok
jepa	physics	pooled	ridge	16	buoyancy_gradient_energy		test_vrmse	0.21753206348979542		1	ok
jepa	physics	pooled	ridge	16	buoyancy_gradient_energy		test_r2	0.9526798013538716		1	ok
jepa	physics	pooled	ridge	16	buoyancy_gradient_energy		test_pearson_r	0.9772811975865106		1	ok
jepa	physics	pooled	ridge	16	buoyancy_gradient_energy		test_mse	139.93314867757027		1	ok
jepa	physics	pooled	ridge	16	buoyancy_gradient_energy		test_log_mse	2.1459206064321608		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_vrmse	0.20561741008331716		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_r2	0.957721480670629		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_pearson_r	0.9794855775782869		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_mse	125.0241228999669		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_log_mse	2.0969938164607322		1	ok
jepa	physics	pooled	selected	16	buoyancy_gradient_energy		test_vrmse	0.17564141211024265		1	ok
jepa	physics	pooled	selected	16	buoyancy_gradient_energy		test_r2	0.9691500943519199		1	ok
jepa	physics	pooled	selected	16	buoyancy_gradient_energy		test_pearson_r	0.9861803085876808		1	ok
jepa	physics	pooled	selected	16	buoyancy_gradient_energy		test_mse	91.2279440334726		1	ok
jepa	physics	pooled	selected	16	buoyancy_gradient_energy		test_log_mse	1.9601278874585644		1	ok
jepa	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_vrmse	0.15484035337735697		1	ok
jepa	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_r2	0.9760244649659752		1	ok
jepa	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9881851741297741		1	ok
jepa	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_mse	11075.393275107575		1	ok
jepa	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_log_mse	4.0443591564911925		1	ok
jepa	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_vrmse	0.23129793700888207		1	ok
