dataset active_matter: 12950 clips, spec=ClipSpec(n_channels=11, n_frames=8, height=256, width=256)
model: mae, 26.4M trainable params
step 2250/5000 lr=1.80e-04 loss=0.5091 clips/s=175.8
step 2300/5000 lr=1.84e-04 loss=0.4968 clips/s=244.8
step 2350/5000 lr=1.88e-04 loss=0.4510 clips/s=217.8
step 2400/5000 lr=1.92e-04 loss=0.4274 clips/s=220.2
step 2450/5000 lr=1.96e-04 loss=0.4662 clips/s=173.6
step 2500/5000 lr=2.00e-04 loss=0.4669 clips/s=250.6
step 2550/5000 lr=2.04e-04 loss=0.4668 clips/s=214.4
step 2600/5000 lr=2.08e-04 loss=0.4398 clips/s=219.6
step 2650/5000 lr=2.12e-04 loss=0.4050 clips/s=176.5
step 2700/5000 lr=2.16e-04 loss=0.4065 clips/s=257.4
step 2750/5000 lr=2.20e-04 loss=0.4652 clips/s=216.4
step 2800/5000 lr=2.24e-04 loss=0.4133 clips/s=220.7
step 2850/5000 lr=2.28e-04 loss=0.4497 clips/s=188.1
step 2900/5000 lr=2.32e-04 loss=0.4096 clips/s=234.3
step 2950/5000 lr=2.36e-04 loss=0.4168 clips/s=217.3
step 3000/5000 lr=2.40e-04 loss=0.3903 clips/s=222.5
step 3050/5000 lr=2.44e-04 loss=0.3981 clips/s=166.4
step 3100/5000 lr=2.48e-04 loss=0.4207 clips/s=264.3
step 3150/5000 lr=2.52e-04 loss=0.4087 clips/s=214.5
step 3200/5000 lr=2.56e-04 loss=0.3761 clips/s=216.3
step 3250/5000 lr=2.60e-04 loss=0.3561 clips/s=156.0
step 3300/5000 lr=2.64e-04 loss=0.3625 clips/s=284.8
step 3350/5000 lr=2.68e-04 loss=0.3408 clips/s=211.5
step 3400/5000 lr=2.72e-04 loss=0.3699 clips/s=214.8
step 3450/5000 lr=2.76e-04 loss=0.3690 clips/s=182.1
step 3500/5000 lr=2.80e-04 loss=0.3458 clips/s=228.1
step 3550/5000 lr=2.84e-04 loss=0.3387 clips/s=214.6
step 3600/5000 lr=2.88e-04 loss=0.3675 clips/s=217.1
step 3650/5000 lr=2.92e-04 loss=0.3686 clips/s=178.7
step 3700/5000 lr=2.96e-04 loss=0.3381 clips/s=237.1
step 3750/5000 lr=3.00e-04 loss=0.3181 clips/s=216.9
step 3800/5000 lr=3.04e-04 loss=0.3442 clips/s=215.2
step 3850/5000 lr=3.08e-04 loss=0.3450 clips/s=171.6
step 3900/5000 lr=3.12e-04 loss=0.3259 clips/s=255.1
step 3950/5000 lr=3.16e-04 loss=0.3440 clips/s=214.9
step 4000/5000 lr=3.20e-04 loss=0.3196 clips/s=214.1
step 4050/5000 lr=3.24e-04 loss=0.3346 clips/s=166.1
step 4100/5000 lr=3.28e-04 loss=0.3452 clips/s=239.2
step 4150/5000 lr=3.32e-04 loss=0.2558 clips/s=220.3
step 4200/5000 lr=3.36e-04 loss=0.3403 clips/s=221.0
step 4250/5000 lr=3.40e-04 loss=0.3170 clips/s=175.7
step 4300/5000 lr=3.44e-04 loss=0.3024 clips/s=260.4
step 4350/5000 lr=3.48e-04 loss=0.2841 clips/s=214.1
step 4400/5000 lr=3.52e-04 loss=0.2737 clips/s=214.4
step 4450/5000 lr=3.56e-04 loss=0.2970 clips/s=166.7
step 4500/5000 lr=3.60e-04 loss=0.3055 clips/s=273.3
step 4550/5000 lr=3.64e-04 loss=0.2958 clips/s=220.9
step 4600/5000 lr=3.68e-04 loss=0.2961 clips/s=216.9
step 4650/5000 lr=3.72e-04 loss=0.2681 clips/s=160.9
step 4700/5000 lr=3.76e-04 loss=0.2883 clips/s=286.1
step 4750/5000 lr=3.80e-04 loss=0.2680 clips/s=217.7
step 4800/5000 lr=3.84e-04 loss=0.3096 clips/s=220.1
step 4850/5000 lr=3.88e-04 loss=0.2347 clips/s=171.6
step 4900/5000 lr=3.92e-04 loss=0.2792 clips/s=267.1
step 4950/5000 lr=3.96e-04 loss=0.2509 clips/s=215.0
step 5000/5000 lr=4.00e-04 loss=0.3063 clips/s=219.5
training complete
