dataset active_matter: 12950 clips, spec=ClipSpec(n_channels=11, n_frames=8, height=256, width=256)
model: jepa, 34.4M trainable params
step 50/5000 lr=4.90e-07 loss=0.5210 target_feat_std=0.9163 context_feat_std=0.9152 pred_feat_std=0.2041 clips/s=122.0
step 100/5000 lr=9.90e-07 loss=0.4799 target_feat_std=0.9177 context_feat_std=0.9137 pred_feat_std=0.2021 clips/s=220.2
step 150/5000 lr=1.49e-06 loss=0.4356 target_feat_std=0.9106 context_feat_std=0.8850 pred_feat_std=0.1914 clips/s=201.4
step 200/5000 lr=1.99e-06 loss=0.4070 target_feat_std=0.9068 context_feat_std=0.8448 pred_feat_std=0.1699 clips/s=206.7
step 250/5000 lr=2.49e-06 loss=0.3852 target_feat_std=0.8998 context_feat_std=0.8067 pred_feat_std=0.1426 clips/s=167.1
step 300/5000 lr=2.99e-06 loss=0.3742 target_feat_std=0.8968 context_feat_std=0.8105 pred_feat_std=0.1235 clips/s=205.5
step 350/5000 lr=3.49e-06 loss=0.3520 target_feat_std=0.8743 context_feat_std=0.7957 pred_feat_std=0.1279 clips/s=207.4
step 400/5000 lr=3.99e-06 loss=0.3414 target_feat_std=0.8713 context_feat_std=0.7945 pred_feat_std=0.1582 clips/s=196.8
step 450/5000 lr=4.49e-06 loss=0.3138 target_feat_std=0.8407 context_feat_std=0.7427 pred_feat_std=0.1875 clips/s=179.8
step 500/5000 lr=4.99e-06 loss=0.3121 target_feat_std=0.8472 context_feat_std=0.7609 pred_feat_std=0.2002 clips/s=213.4
step 550/5000 lr=5.49e-06 loss=0.2954 target_feat_std=0.8310 context_feat_std=0.7556 pred_feat_std=0.2100 clips/s=189.1
step 600/5000 lr=5.99e-06 loss=0.3049 target_feat_std=0.8448 context_feat_std=0.7907 pred_feat_std=0.2139 clips/s=191.6
step 650/5000 lr=6.49e-06 loss=0.2712 target_feat_std=0.8059 context_feat_std=0.7693 pred_feat_std=0.2324 clips/s=166.4
step 700/5000 lr=6.99e-06 loss=0.2718 target_feat_std=0.8131 context_feat_std=0.7898 pred_feat_std=0.2422 clips/s=212.4
step 750/5000 lr=7.49e-06 loss=0.2756 target_feat_std=0.8143 context_feat_std=0.8019 pred_feat_std=0.2432 clips/s=215.9
step 800/5000 lr=7.99e-06 loss=0.2757 target_feat_std=0.8135 context_feat_std=0.8051 pred_feat_std=0.2432 clips/s=194.3
step 850/5000 lr=8.49e-06 loss=0.2623 target_feat_std=0.7977 context_feat_std=0.7947 pred_feat_std=0.2539 clips/s=171.2
step 900/5000 lr=8.99e-06 loss=0.2510 target_feat_std=0.7879 context_feat_std=0.7865 pred_feat_std=0.2656 clips/s=237.1
step 950/5000 lr=9.49e-06 loss=0.2622 target_feat_std=0.7914 context_feat_std=0.7921 pred_feat_std=0.2500 clips/s=199.1
step 1000/5000 lr=9.99e-06 loss=0.2418 target_feat_std=0.7760 context_feat_std=0.7807 pred_feat_std=0.2695 clips/s=195.9
step 1050/5000 lr=1.05e-05 loss=0.2448 target_feat_std=0.7720 context_feat_std=0.7763 pred_feat_std=0.2656 clips/s=151.0
step 1100/5000 lr=1.10e-05 loss=0.2505 target_feat_std=0.7819 context_feat_std=0.7899 pred_feat_std=0.2598 clips/s=241.7
step 1150/5000 lr=1.15e-05 loss=0.2395 target_feat_std=0.7688 context_feat_std=0.7858 pred_feat_std=0.2715 clips/s=204.5
step 1200/5000 lr=1.20e-05 loss=0.2569 target_feat_std=0.7953 context_feat_std=0.8140 pred_feat_std=0.2754 clips/s=193.5
step 1250/5000 lr=1.25e-05 loss=0.2584 target_feat_std=0.8007 context_feat_std=0.8162 pred_feat_std=0.2891 clips/s=172.5
step 1300/5000 lr=1.30e-05 loss=0.2399 target_feat_std=0.7840 context_feat_std=0.7939 pred_feat_std=0.3047 clips/s=223.8
step 1350/5000 lr=1.35e-05 loss=0.2361 target_feat_std=0.7799 context_feat_std=0.7860 pred_feat_std=0.3164 clips/s=212.7
step 1400/5000 lr=1.40e-05 loss=0.2570 target_feat_std=0.8062 context_feat_std=0.8124 pred_feat_std=0.3027 clips/s=215.0
step 1450/5000 lr=1.45e-05 loss=0.2373 target_feat_std=0.7923 context_feat_std=0.8069 pred_feat_std=0.3340 clips/s=156.7
step 1500/5000 lr=1.50e-05 loss=0.2257 target_feat_std=0.7853 context_feat_std=0.8115 pred_feat_std=0.3496 clips/s=212.9
step 1550/5000 lr=1.55e-05 loss=0.2242 target_feat_std=0.7921 context_feat_std=0.8246 pred_feat_std=0.3809 clips/s=213.3
