dataset active_matter: 12950 clips, spec=ClipSpec(n_channels=11, n_frames=8, height=256, width=256)
model: jepa, 34.4M trainable params
step 50/5000 lr=1.96e-06 loss=0.4816 target_feat_std=0.9163 context_feat_std=0.9105 pred_feat_std=0.2012 clips/s=61.3
step 100/5000 lr=3.96e-06 loss=0.4141 target_feat_std=0.9161 context_feat_std=0.8664 pred_feat_std=0.1699 clips/s=171.6
step 150/5000 lr=5.96e-06 loss=0.3818 target_feat_std=0.9031 context_feat_std=0.7885 pred_feat_std=0.1260 clips/s=173.0
step 200/5000 lr=7.96e-06 loss=0.3660 target_feat_std=0.8945 context_feat_std=0.8186 pred_feat_std=0.1226 clips/s=171.0
step 250/5000 lr=9.96e-06 loss=0.3457 target_feat_std=0.8874 context_feat_std=0.7954 pred_feat_std=0.1875 clips/s=141.4
step 300/5000 lr=1.20e-05 loss=0.3367 target_feat_std=0.8832 context_feat_std=0.7893 pred_feat_std=0.2051 clips/s=156.1
step 350/5000 lr=1.40e-05 loss=0.3050 target_feat_std=0.8524 context_feat_std=0.7752 pred_feat_std=0.2344 clips/s=200.5
step 400/5000 lr=1.60e-05 loss=0.2965 target_feat_std=0.8446 context_feat_std=0.7905 pred_feat_std=0.2490 clips/s=207.2
step 450/5000 lr=1.80e-05 loss=0.2666 target_feat_std=0.8062 context_feat_std=0.7664 pred_feat_std=0.2617 clips/s=165.1
step 500/5000 lr=2.00e-05 loss=0.2786 target_feat_std=0.8211 context_feat_std=0.7959 pred_feat_std=0.2637 clips/s=223.0
step 550/5000 lr=2.20e-05 loss=0.2715 target_feat_std=0.8136 context_feat_std=0.8024 pred_feat_std=0.2656 clips/s=213.3
step 600/5000 lr=2.40e-05 loss=0.2901 target_feat_std=0.8335 context_feat_std=0.8324 pred_feat_std=0.2617 clips/s=212.0
step 650/5000 lr=2.60e-05 loss=0.2621 target_feat_std=0.8055 context_feat_std=0.8189 pred_feat_std=0.2988 clips/s=152.1
step 700/5000 lr=2.80e-05 loss=0.2619 target_feat_std=0.8156 context_feat_std=0.8203 pred_feat_std=0.3223 clips/s=153.8
step 750/5000 lr=3.00e-05 loss=0.2599 target_feat_std=0.8168 context_feat_std=0.8236 pred_feat_std=0.3281 clips/s=180.7
step 800/5000 lr=3.20e-05 loss=0.2449 target_feat_std=0.8148 context_feat_std=0.8354 pred_feat_std=0.3652 clips/s=213.2
step 850/5000 lr=3.40e-05 loss=0.2281 target_feat_std=0.8027 context_feat_std=0.8401 pred_feat_std=0.3926 clips/s=158.9
step 900/5000 lr=3.60e-05 loss=0.2062 target_feat_std=0.8003 context_feat_std=0.8395 pred_feat_std=0.4355 clips/s=177.2
step 950/5000 lr=3.80e-05 loss=0.2162 target_feat_std=0.8056 context_feat_std=0.8400 pred_feat_std=0.4258 clips/s=145.6
step 1000/5000 lr=4.00e-05 loss=0.1998 target_feat_std=0.8020 context_feat_std=0.8433 pred_feat_std=0.4570 clips/s=152.3
step 1050/5000 lr=4.20e-05 loss=0.1916 target_feat_std=0.8023 context_feat_std=0.8448 pred_feat_std=0.4805 clips/s=112.9
step 1100/5000 lr=4.40e-05 loss=0.1900 target_feat_std=0.8135 context_feat_std=0.8635 pred_feat_std=0.5039 clips/s=156.3
step 1150/5000 lr=4.60e-05 loss=0.1740 target_feat_std=0.8137 context_feat_std=0.8729 pred_feat_std=0.5430 clips/s=152.1
step 1200/5000 lr=4.80e-05 loss=0.1777 target_feat_std=0.8333 context_feat_std=0.8937 pred_feat_std=0.5508 clips/s=144.7
step 1250/5000 lr=5.00e-05 loss=0.1801 target_feat_std=0.8460 context_feat_std=0.9103 pred_feat_std=0.5742 clips/s=147.0
step 1300/5000 lr=5.20e-05 loss=0.1533 target_feat_std=0.8488 context_feat_std=0.9163 pred_feat_std=0.6211 clips/s=209.7
step 1350/5000 lr=5.40e-05 loss=0.1610 target_feat_std=0.8597 context_feat_std=0.9181 pred_feat_std=0.6289 clips/s=173.1
step 1400/5000 lr=5.60e-05 loss=0.1790 target_feat_std=0.8787 context_feat_std=0.9292 pred_feat_std=0.6250 clips/s=159.2
step 1450/5000 lr=5.80e-05 loss=0.1605 target_feat_std=0.8834 context_feat_std=0.9322 pred_feat_std=0.6641 clips/s=135.1
step 1500/5000 lr=6.00e-05 loss=0.1571 target_feat_std=0.8919 context_feat_std=0.9370 pred_feat_std=0.6797 clips/s=169.4
step 1550/5000 lr=6.20e-05 loss=0.1464 target_feat_std=0.8992 context_feat_std=0.9395 pred_feat_std=0.6992 clips/s=166.1
step 1600/5000 lr=6.40e-05 loss=0.1436 target_feat_std=0.9050 context_feat_std=0.9403 pred_feat_std=0.7227 clips/s=148.3
step 1650/5000 lr=6.60e-05 loss=0.1457 target_feat_std=0.9107 context_feat_std=0.9430 pred_feat_std=0.7227 clips/s=134.0
step 1700/5000 lr=6.80e-05 loss=0.1419 target_feat_std=0.9154 context_feat_std=0.9438 pred_feat_std=0.7266 clips/s=190.8
step 1750/5000 lr=7.00e-05 loss=0.1401 target_feat_std=0.9221 context_feat_std=0.9446 pred_feat_std=0.7344 clips/s=191.5
step 1800/5000 lr=7.20e-05 loss=0.1304 target_feat_std=0.9251 context_feat_std=0.9473 pred_feat_std=0.7656 clips/s=193.8
step 1850/5000 lr=7.40e-05 loss=0.1223 target_feat_std=0.9292 context_feat_std=0.9488 pred_feat_std=0.7695 clips/s=148.7
step 1900/5000 lr=7.60e-05 loss=0.1377 target_feat_std=0.9325 context_feat_std=0.9481 pred_feat_std=0.7617 clips/s=201.5
step 1950/5000 lr=7.80e-05 loss=0.1236 target_feat_std=0.9366 context_feat_std=0.9486 pred_feat_std=0.7930 clips/s=198.6
step 2000/5000 lr=8.00e-05 loss=0.1204 target_feat_std=0.9352 context_feat_std=0.9458 pred_feat_std=0.7891 clips/s=195.3
step 2050/5000 lr=8.20e-05 loss=0.1182 target_feat_std=0.9391 context_feat_std=0.9443 pred_feat_std=0.8047 clips/s=139.6
step 2100/5000 lr=8.40e-05 loss=0.1137 target_feat_std=0.9381 context_feat_std=0.9416 pred_feat_std=0.8125 clips/s=211.0
step 2150/5000 lr=8.60e-05 loss=0.1259 target_feat_std=0.9445 context_feat_std=0.9492 pred_feat_std=0.7812 clips/s=184.0
step 2200/5000 lr=8.80e-05 loss=0.1137 target_feat_std=0.9424 context_feat_std=0.9436 pred_feat_std=0.8125 clips/s=170.0
step 2250/5000 lr=9.00e-05 loss=0.1162 target_feat_std=0.9414 context_feat_std=0.9437 pred_feat_std=0.7969 clips/s=133.4
step 2300/5000 lr=9.20e-05 loss=0.1264 target_feat_std=0.9455 context_feat_std=0.9458 pred_feat_std=0.7930 clips/s=178.9
step 2350/5000 lr=9.40e-05 loss=0.1062 target_feat_std=0.9426 context_feat_std=0.9409 pred_feat_std=0.8125 clips/s=176.7
step 2400/5000 lr=9.60e-05 loss=0.1116 target_feat_std=0.9452 context_feat_std=0.9446 pred_feat_std=0.8086 clips/s=210.1
step 2450/5000 lr=9.80e-05 loss=0.1165 target_feat_std=0.9440 context_feat_std=0.9414 pred_feat_std=0.8086 clips/s=149.9
step 2500/5000 lr=1.00e-04 loss=0.1028 target_feat_std=0.9416 context_feat_std=0.9414 pred_feat_std=0.8242 clips/s=194.1
step 2550/5000 lr=1.02e-04 loss=0.1035 target_feat_std=0.9424 context_feat_std=0.9371 pred_feat_std=0.8242 clips/s=148.0
step 2600/5000 lr=1.04e-04 loss=0.0958 target_feat_std=0.9372 context_feat_std=0.9321 pred_feat_std=0.8281 clips/s=162.8
step 2650/5000 lr=1.06e-04 loss=0.0993 target_feat_std=0.9410 context_feat_std=0.9386 pred_feat_std=0.8281 clips/s=131.9
step 2700/5000 lr=1.08e-04 loss=0.0979 target_feat_std=0.9397 context_feat_std=0.9327 pred_feat_std=0.8320 clips/s=226.2
step 2750/5000 lr=1.10e-04 loss=0.0992 target_feat_std=0.9426 context_feat_std=0.9382 pred_feat_std=0.8242 clips/s=201.1
step 2800/5000 lr=1.12e-04 loss=0.1035 target_feat_std=0.9416 context_feat_std=0.9370 pred_feat_std=0.8203 clips/s=190.9
step 2850/5000 lr=1.14e-04 loss=0.1028 target_feat_std=0.9427 context_feat_std=0.9360 pred_feat_std=0.8164 clips/s=135.0
step 2900/5000 lr=1.16e-04 loss=0.0947 target_feat_std=0.9379 context_feat_std=0.9342 pred_feat_std=0.8281 clips/s=213.0
step 2950/5000 lr=1.18e-04 loss=0.1020 target_feat_std=0.9402 context_feat_std=0.9333 pred_feat_std=0.8125 clips/s=194.8
step 3000/5000 lr=1.20e-04 loss=0.0991 target_feat_std=0.9417 context_feat_std=0.9358 pred_feat_std=0.8281 clips/s=198.3
step 3050/5000 lr=1.22e-04 loss=0.0977 target_feat_std=0.9413 context_feat_std=0.9344 pred_feat_std=0.8242 clips/s=127.0
step 3100/5000 lr=1.24e-04 loss=0.1008 target_feat_std=0.9416 context_feat_std=0.9358 pred_feat_std=0.8320 clips/s=192.7
step 3150/5000 lr=1.26e-04 loss=0.0923 target_feat_std=0.9367 context_feat_std=0.9306 pred_feat_std=0.8281 clips/s=176.6
step 3200/5000 lr=1.28e-04 loss=0.0999 target_feat_std=0.9373 context_feat_std=0.9300 pred_feat_std=0.8203 clips/s=181.2
step 3250/5000 lr=1.30e-04 loss=0.0941 target_feat_std=0.9385 context_feat_std=0.9325 pred_feat_std=0.8281 clips/s=132.5
step 3300/5000 lr=1.32e-04 loss=0.0866 target_feat_std=0.9368 context_feat_std=0.9324 pred_feat_std=0.8320 clips/s=198.2
step 3350/5000 lr=1.34e-04 loss=0.0949 target_feat_std=0.9389 context_feat_std=0.9309 pred_feat_std=0.8320 clips/s=200.9
step 3400/5000 lr=1.36e-04 loss=0.0870 target_feat_std=0.9371 context_feat_std=0.9336 pred_feat_std=0.8359 clips/s=212.8
step 3450/5000 lr=1.38e-04 loss=0.0874 target_feat_std=0.9367 context_feat_std=0.9291 pred_feat_std=0.8359 clips/s=136.8
step 3500/5000 lr=1.40e-04 loss=0.0888 target_feat_std=0.9374 context_feat_std=0.9300 pred_feat_std=0.8359 clips/s=234.2
step 3550/5000 lr=1.42e-04 loss=0.0869 target_feat_std=0.9374 context_feat_std=0.9286 pred_feat_std=0.8359 clips/s=182.9
step 3600/5000 lr=1.44e-04 loss=0.0906 target_feat_std=0.9375 context_feat_std=0.9284 pred_feat_std=0.8281 clips/s=149.8
step 3650/5000 lr=1.46e-04 loss=0.0901 target_feat_std=0.9333 context_feat_std=0.9232 pred_feat_std=0.8242 clips/s=106.9
step 3700/5000 lr=1.48e-04 loss=0.0897 target_feat_std=0.9354 context_feat_std=0.9258 pred_feat_std=0.8359 clips/s=266.1
step 3750/5000 lr=1.50e-04 loss=0.0929 target_feat_std=0.9343 context_feat_std=0.9238 pred_feat_std=0.8359 clips/s=175.5
step 3800/5000 lr=1.52e-04 loss=0.0867 target_feat_std=0.9329 context_feat_std=0.9209 pred_feat_std=0.8359 clips/s=154.4
step 3850/5000 lr=1.54e-04 loss=0.0871 target_feat_std=0.9361 context_feat_std=0.9229 pred_feat_std=0.8281 clips/s=126.7
step 3900/5000 lr=1.56e-04 loss=0.0871 target_feat_std=0.9317 context_feat_std=0.9194 pred_feat_std=0.8438 clips/s=228.4
step 3950/5000 lr=1.58e-04 loss=0.0780 target_feat_std=0.9336 context_feat_std=0.9207 pred_feat_std=0.8398 clips/s=184.4
step 4000/5000 lr=1.60e-04 loss=0.0807 target_feat_std=0.9336 context_feat_std=0.9175 pred_feat_std=0.8398 clips/s=179.6
step 4050/5000 lr=1.62e-04 loss=0.0843 target_feat_std=0.9359 context_feat_std=0.9183 pred_feat_std=0.8398 clips/s=105.6
step 4100/5000 lr=1.64e-04 loss=0.0862 target_feat_std=0.9317 context_feat_std=0.9128 pred_feat_std=0.8320 clips/s=231.0
step 4150/5000 lr=1.66e-04 loss=0.0829 target_feat_std=0.9349 context_feat_std=0.9158 pred_feat_std=0.8398 clips/s=159.8
step 4200/5000 lr=1.68e-04 loss=0.0855 target_feat_std=0.9338 context_feat_std=0.9101 pred_feat_std=0.8281 clips/s=157.0
step 4250/5000 lr=1.70e-04 loss=0.0898 target_feat_std=0.9346 context_feat_std=0.9101 pred_feat_std=0.8281 clips/s=111.8
step 4300/5000 lr=1.72e-04 loss=0.0787 target_feat_std=0.9351 context_feat_std=0.9111 pred_feat_std=0.8438 clips/s=221.7
step 4350/5000 lr=1.74e-04 loss=0.0773 target_feat_std=0.9295 context_feat_std=0.9073 pred_feat_std=0.8398 clips/s=188.5
step 4400/5000 lr=1.76e-04 loss=0.0766 target_feat_std=0.9334 context_feat_std=0.9046 pred_feat_std=0.8516 clips/s=202.6
step 4450/5000 lr=1.78e-04 loss=0.0753 target_feat_std=0.9305 context_feat_std=0.9013 pred_feat_std=0.8438 clips/s=128.4
step 4500/5000 lr=1.80e-04 loss=0.0741 target_feat_std=0.9281 context_feat_std=0.8977 pred_feat_std=0.8438 clips/s=242.5
step 4550/5000 lr=1.82e-04 loss=0.0738 target_feat_std=0.9299 context_feat_std=0.9000 pred_feat_std=0.8477 clips/s=171.8
step 4600/5000 lr=1.84e-04 loss=0.0705 target_feat_std=0.9336 context_feat_std=0.9000 pred_feat_std=0.8594 clips/s=158.1
step 4650/5000 lr=1.86e-04 loss=0.0747 target_feat_std=0.9327 context_feat_std=0.9001 pred_feat_std=0.8516 clips/s=108.9
step 4700/5000 lr=1.88e-04 loss=0.0720 target_feat_std=0.9293 context_feat_std=0.8950 pred_feat_std=0.8477 clips/s=272.5
step 4750/5000 lr=1.90e-04 loss=0.0783 target_feat_std=0.9314 context_feat_std=0.8954 pred_feat_std=0.8398 clips/s=204.9
step 4800/5000 lr=1.92e-04 loss=0.0787 target_feat_std=0.9355 context_feat_std=0.8978 pred_feat_std=0.8477 clips/s=200.5
step 4850/5000 lr=1.94e-04 loss=0.0733 target_feat_std=0.9308 context_feat_std=0.8950 pred_feat_std=0.8477 clips/s=135.7
step 4900/5000 lr=1.96e-04 loss=0.0701 target_feat_std=0.9320 context_feat_std=0.8927 pred_feat_std=0.8555 clips/s=276.4
step 4950/5000 lr=1.98e-04 loss=0.0717 target_feat_std=0.9335 context_feat_std=0.8944 pred_feat_std=0.8477 clips/s=206.4
step 5000/5000 lr=2.00e-04 loss=0.0601 target_feat_std=0.9244 context_feat_std=0.8901 pred_feat_std=0.8555 clips/s=209.0
training complete
