dataset active_matter: 12950 clips, spec=ClipSpec(n_channels=11, n_frames=8, height=256, width=256)
model: mae, 26.4M trainable params
step 2700/5000 lr=1.08e-04 loss=0.5124 clips/s=265.0
step 2750/5000 lr=1.10e-04 loss=0.5751 clips/s=224.5
step 2800/5000 lr=1.12e-04 loss=0.5286 clips/s=227.6
step 2850/5000 lr=1.14e-04 loss=0.5540 clips/s=168.3
step 2900/5000 lr=1.16e-04 loss=0.5075 clips/s=265.8
step 2950/5000 lr=1.18e-04 loss=0.5237 clips/s=217.4
step 3000/5000 lr=1.20e-04 loss=0.4888 clips/s=219.9
step 3050/5000 lr=1.22e-04 loss=0.4960 clips/s=154.4
step 3100/5000 lr=1.24e-04 loss=0.5183 clips/s=277.4
step 3150/5000 lr=1.26e-04 loss=0.5096 clips/s=213.8
step 3200/5000 lr=1.28e-04 loss=0.4790 clips/s=217.5
step 3250/5000 lr=1.30e-04 loss=0.4497 clips/s=188.3
step 3300/5000 lr=1.32e-04 loss=0.4580 clips/s=232.2
step 3350/5000 lr=1.34e-04 loss=0.4200 clips/s=220.7
step 3400/5000 lr=1.36e-04 loss=0.4625 clips/s=222.0
step 3450/5000 lr=1.38e-04 loss=0.4550 clips/s=180.0
step 3500/5000 lr=1.40e-04 loss=0.4274 clips/s=245.5
step 3550/5000 lr=1.42e-04 loss=0.4175 clips/s=221.1
step 3600/5000 lr=1.44e-04 loss=0.4519 clips/s=225.3
step 3650/5000 lr=1.46e-04 loss=0.4543 clips/s=180.1
step 3700/5000 lr=1.48e-04 loss=0.4178 clips/s=240.8
step 3750/5000 lr=1.50e-04 loss=0.3925 clips/s=215.5
step 3800/5000 lr=1.52e-04 loss=0.4302 clips/s=200.7
step 3850/5000 lr=1.54e-04 loss=0.4172 clips/s=178.3
step 3900/5000 lr=1.56e-04 loss=0.4111 clips/s=246.9
step 3950/5000 lr=1.58e-04 loss=0.4206 clips/s=223.5
step 4000/5000 lr=1.60e-04 loss=0.3914 clips/s=221.9
step 4050/5000 lr=1.62e-04 loss=0.4091 clips/s=164.6
step 4100/5000 lr=1.64e-04 loss=0.4171 clips/s=264.8
step 4150/5000 lr=1.66e-04 loss=0.3276 clips/s=220.4
step 4200/5000 lr=1.68e-04 loss=0.4100 clips/s=219.7
step 4250/5000 lr=1.70e-04 loss=0.3841 clips/s=167.6
step 4300/5000 lr=1.72e-04 loss=0.3756 clips/s=268.3
step 4350/5000 lr=1.74e-04 loss=0.3492 clips/s=225.1
step 4400/5000 lr=1.76e-04 loss=0.3378 clips/s=223.6
step 4450/5000 lr=1.78e-04 loss=0.3597 clips/s=167.9
step 4500/5000 lr=1.80e-04 loss=0.3658 clips/s=265.8
step 4550/5000 lr=1.82e-04 loss=0.3575 clips/s=221.7
step 4600/5000 lr=1.84e-04 loss=0.3703 clips/s=226.1
step 4650/5000 lr=1.86e-04 loss=0.3392 clips/s=170.9
step 4700/5000 lr=1.88e-04 loss=0.3681 clips/s=277.0
step 4750/5000 lr=1.90e-04 loss=0.3457 clips/s=216.9
step 4800/5000 lr=1.92e-04 loss=0.3725 clips/s=219.2
step 4850/5000 lr=1.94e-04 loss=0.2991 clips/s=159.3
step 4900/5000 lr=1.96e-04 loss=0.3420 clips/s=302.8
step 4950/5000 lr=1.98e-04 loss=0.3088 clips/s=226.9
step 5000/5000 lr=2.00e-04 loss=0.3733 clips/s=228.1
training complete
