dataset active_matter: 12950 clips, spec=ClipSpec(n_channels=11, n_frames=8, height=256, width=256)
model: mae, 26.4M trainable params
step 3000/5000 lr=6.00e-05 loss=0.5913 clips/s=228.4
step 3050/5000 lr=6.10e-05 loss=0.5956 clips/s=168.8
step 3100/5000 lr=6.20e-05 loss=0.6217 clips/s=280.4
step 3150/5000 lr=6.30e-05 loss=0.6226 clips/s=223.8
step 3200/5000 lr=6.40e-05 loss=0.5881 clips/s=225.5
step 3250/5000 lr=6.50e-05 loss=0.5603 clips/s=173.8
step 3300/5000 lr=6.60e-05 loss=0.5662 clips/s=279.9
step 3350/5000 lr=6.70e-05 loss=0.5229 clips/s=221.7
step 3400/5000 lr=6.80e-05 loss=0.5788 clips/s=221.5
step 3450/5000 lr=6.90e-05 loss=0.5599 clips/s=189.8
step 3500/5000 lr=7.00e-05 loss=0.5360 clips/s=237.7
step 3550/5000 lr=7.10e-05 loss=0.5220 clips/s=224.8
step 3600/5000 lr=7.20e-05 loss=0.5656 clips/s=229.1
step 3650/5000 lr=7.30e-05 loss=0.5648 clips/s=189.6
step 3700/5000 lr=7.40e-05 loss=0.5297 clips/s=246.1
step 3750/5000 lr=7.50e-05 loss=0.5002 clips/s=222.0
step 3800/5000 lr=7.60e-05 loss=0.5491 clips/s=218.5
step 3850/5000 lr=7.70e-05 loss=0.5202 clips/s=195.8
step 3900/5000 lr=7.80e-05 loss=0.5137 clips/s=236.0
step 3950/5000 lr=7.90e-05 loss=0.5231 clips/s=222.0
step 4000/5000 lr=8.00e-05 loss=0.4944 clips/s=219.9
step 4050/5000 lr=8.10e-05 loss=0.5152 clips/s=174.1
step 4100/5000 lr=8.20e-05 loss=0.5266 clips/s=266.3
step 4150/5000 lr=8.30e-05 loss=0.4214 clips/s=218.9
step 4200/5000 lr=8.40e-05 loss=0.5116 clips/s=219.6
step 4250/5000 lr=8.50e-05 loss=0.4846 clips/s=168.2
step 4300/5000 lr=8.60e-05 loss=0.4718 clips/s=274.4
step 4350/5000 lr=8.70e-05 loss=0.4505 clips/s=222.1
step 4400/5000 lr=8.80e-05 loss=0.4318 clips/s=217.3
step 4450/5000 lr=8.90e-05 loss=0.4543 clips/s=171.4
step 4500/5000 lr=9.00e-05 loss=0.4602 clips/s=278.9
step 4550/5000 lr=9.10e-05 loss=0.4527 clips/s=221.3
step 4600/5000 lr=9.20e-05 loss=0.4618 clips/s=219.4
step 4650/5000 lr=9.30e-05 loss=0.4251 clips/s=167.2
step 4700/5000 lr=9.40e-05 loss=0.4598 clips/s=287.6
step 4750/5000 lr=9.50e-05 loss=0.4388 clips/s=222.7
step 4800/5000 lr=9.60e-05 loss=0.4618 clips/s=225.3
step 4850/5000 lr=9.70e-05 loss=0.3871 clips/s=166.8
step 4900/5000 lr=9.80e-05 loss=0.4267 clips/s=296.4
step 4950/5000 lr=9.90e-05 loss=0.3874 clips/s=222.3
step 5000/5000 lr=1.00e-04 loss=0.4579 clips/s=225.4
training complete
