objective	family	representation	method	target_offset	target	sigma	metric	mean	std	n	status
jepa_future	physics	pooled	selected	0	buoyancy_gradient_energy		test_mse	55.85332190618372		1	ok
jepa_future	physics	pooled	selected	0	buoyancy_gradient_energy		test_log_mse	1.7470490081162993		1	ok
jepa_future	physics	pooled	mlp	0	buoyancy_laplacian_magnitude		test_vrmse	0.08297389368044629		1	ok
jepa_future	physics	pooled	mlp	0	buoyancy_laplacian_magnitude		test_r2	0.993115332967506		1	ok
jepa_future	physics	pooled	mlp	0	buoyancy_laplacian_magnitude		test_pearson_r	0.9971040802989722		1	ok
jepa_future	physics	pooled	mlp	0	buoyancy_laplacian_magnitude		test_mse	7407.86998977272		1	ok
jepa_future	physics	pooled	mlp	0	buoyancy_laplacian_magnitude		test_log_mse	3.8696933517489636		1	ok
jepa_future	physics	pooled	ridge	0	buoyancy_laplacian_magnitude		test_vrmse	0.2435842323750427		1	ok
jepa_future	physics	pooled	ridge	0	buoyancy_laplacian_magnitude		test_r2	0.9406667217382612		1	ok
jepa_future	physics	pooled	ridge	0	buoyancy_laplacian_magnitude		test_pearson_r	0.9707155638872677		1	ok
jepa_future	physics	pooled	ridge	0	buoyancy_laplacian_magnitude		test_mse	63842.33389290664		1	ok
jepa_future	physics	pooled	ridge	0	buoyancy_laplacian_magnitude		test_log_mse	4.805108755195483		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	buoyancy_laplacian_magnitude		test_vrmse	0.2324054709676557		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	buoyancy_laplacian_magnitude		test_r2	0.9459876970643022		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	buoyancy_laplacian_magnitude		test_pearson_r	0.9733863764466678		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	buoyancy_laplacian_magnitude		test_mse	58116.988970913975		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	buoyancy_laplacian_magnitude		test_log_mse	4.764303105502249		1	ok
jepa_future	physics	pooled	selected	0	buoyancy_laplacian_magnitude		test_vrmse	0.08297389368044629		1	ok
jepa_future	physics	pooled	selected	0	buoyancy_laplacian_magnitude		test_r2	0.993115332967506		1	ok
jepa_future	physics	pooled	selected	0	buoyancy_laplacian_magnitude		test_pearson_r	0.9971040802989722		1	ok
jepa_future	physics	pooled	selected	0	buoyancy_laplacian_magnitude		test_mse	7407.86998977272		1	ok
jepa_future	physics	pooled	selected	0	buoyancy_laplacian_magnitude		test_log_mse	3.8696933517489636		1	ok
jepa_future	physics	pooled	mlp	0	convective_flux		test_vrmse	0.15111710529432523		1	ok
jepa_future	physics	pooled	mlp	0	convective_flux		test_r2	0.9771636204874639		1	ok
jepa_future	physics	pooled	mlp	0	convective_flux		test_pearson_r	0.9889178200646559		1	ok
jepa_future	physics	pooled	mlp	0	convective_flux		test_mse	4.0746556097477496e-07		1	ok
jepa_future	physics	pooled	mlp	0	convective_flux		test_log_mse	-6.389909091980862		1	ok
jepa_future	physics	pooled	ridge	0	convective_flux		test_vrmse	0.16170707700157547		1	ok
jepa_future	physics	pooled	ridge	0	convective_flux		test_r2	0.9738508212476066		1	ok
jepa_future	physics	pooled	ridge	0	convective_flux		test_pearson_r	0.9868594668021691		1	ok
jepa_future	physics	pooled	ridge	0	convective_flux		test_mse	4.6657526354055367e-07		1	ok
jepa_future	physics	pooled	ridge	0	convective_flux		test_log_mse	-6.331078289958497		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	convective_flux		test_vrmse	0.15504916244612063		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	convective_flux		test_r2	0.9759597572247565		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	convective_flux		test_pearson_r	0.9879249778316165		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	convective_flux		test_mse	4.289458844825659e-07		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	convective_flux		test_log_mse	-6.367597494652215		1	ok
jepa_future	physics	pooled	selected	0	convective_flux		test_vrmse	0.15111710529432523		1	ok
jepa_future	physics	pooled	selected	0	convective_flux		test_r2	0.9771636204874639		1	ok
jepa_future	physics	pooled	selected	0	convective_flux		test_pearson_r	0.9889178200646559		1	ok
jepa_future	physics	pooled	selected	0	convective_flux		test_mse	4.0746556097477496e-07		1	ok
jepa_future	physics	pooled	selected	0	convective_flux		test_log_mse	-6.389909091980862		1	ok
jepa_future	physics	pooled	mlp	0	enstrophy		test_vrmse	0.06338145498177043		1	ok
jepa_future	physics	pooled	mlp	0	enstrophy		test_r2	0.9959827911643938		1	ok
jepa_future	physics	pooled	mlp	0	enstrophy		test_pearson_r	0.9980190726464604		1	ok
jepa_future	physics	pooled	mlp	0	enstrophy		test_mse	6.681841187465074		1	ok
jepa_future	physics	pooled	mlp	0	enstrophy		test_log_mse	0.8248961492088444		1	ok
jepa_future	physics	pooled	ridge	0	enstrophy		test_vrmse	0.11420571555175871		1	ok
jepa_future	physics	pooled	ridge	0	enstrophy		test_r2	0.9869570545353108		1	ok
jepa_future	physics	pooled	ridge	0	enstrophy		test_pearson_r	0.9935875514182585		1	ok
jepa_future	physics	pooled	ridge	0	enstrophy		test_mse	21.69438876051617		1	ok
jepa_future	physics	pooled	ridge	0	enstrophy		test_log_mse	1.3363474183889665		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	enstrophy		test_vrmse	0.11114664213175611		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	enstrophy		test_r2	0.9876464239428353		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	enstrophy		test_pearson_r	0.9939180076698182		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	enstrophy		test_mse	20.547757582234173		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	enstrophy		test_log_mse	1.3127644333751023		1	ok
jepa_future	physics	pooled	selected	0	enstrophy		test_vrmse	0.06338145498177043		1	ok
jepa_future	physics	pooled	selected	0	enstrophy		test_r2	0.9959827911643938		1	ok
jepa_future	physics	pooled	selected	0	enstrophy		test_pearson_r	0.9980190726464604		1	ok
jepa_future	physics	pooled	selected	0	enstrophy		test_mse	6.681841187465074		1	ok
jepa_future	physics	pooled	selected	0	enstrophy		test_log_mse	0.8248961492088444		1	ok
jepa_future	physics	pooled	mlp	0	pressure_gradient_magnitude		test_vrmse	0.0389507350578833		1	ok
jepa_future	physics	pooled	mlp	0	pressure_gradient_magnitude		test_r2	0.9984828402384506		1	ok
jepa_future	physics	pooled	mlp	0	pressure_gradient_magnitude		test_pearson_r	0.9992576424539344		1	ok
jepa_future	physics	pooled	mlp	0	pressure_gradient_magnitude		test_mse	0.00015858887150498198		1	ok
jepa_future	physics	pooled	mlp	0	pressure_gradient_magnitude		test_log_mse	-3.7997272912526294		1	ok
jepa_future	physics	pooled	ridge	0	pressure_gradient_magnitude		test_vrmse	0.05318498401057801		1	ok
jepa_future	physics	pooled	ridge	0	pressure_gradient_magnitude		test_r2	0.9971713574757946		1	ok
jepa_future	physics	pooled	ridge	0	pressure_gradient_magnitude		test_pearson_r	0.9985852028358281		1	ok
jepa_future	physics	pooled	ridge	0	pressure_gradient_magnitude		test_mse	0.00029567830440389116		1	ok
jepa_future	physics	pooled	ridge	0	pressure_gradient_magnitude		test_log_mse	-3.5291805409569603		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_vrmse	0.052061030986138616		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_r2	0.9972896490526603		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_pearson_r	0.9986439862901401		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_mse	0.00028331327327195155		1	ok
jepa_future	physics	pooled	ridge_plus_control	0	pressure_gradient_magnitude		test_log_mse	-3.5477330782373135		1	ok
jepa_future	physics	pooled	selected	0	pressure_gradient_magnitude		test_vrmse	0.0389507350578833		1	ok
jepa_future	physics	pooled	selected	0	pressure_gradient_magnitude		test_r2	0.9984828402384506		1	ok
jepa_future	physics	pooled	selected	0	pressure_gradient_magnitude		test_pearson_r	0.9992576424539344		1	ok
jepa_future	physics	pooled	selected	0	pressure_gradient_magnitude		test_mse	0.00015858887150498198		1	ok
jepa_future	physics	pooled	selected	0	pressure_gradient_magnitude		test_log_mse	-3.7997272912526294		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_gradient_energy		test_vrmse	0.09794438365538792		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_gradient_energy		test_r2	0.9904068977103662		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_gradient_energy		test_pearson_r	0.9958913564579781		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_gradient_energy		test_mse	28.368287694927087		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_gradient_energy		test_log_mse	1.452833122645088		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_gradient_energy		test_vrmse	0.1721762390929303		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_gradient_energy		test_r2	0.9703553426918141		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_gradient_energy		test_pearson_r	0.9854680409945596		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_gradient_energy		test_mse	87.66383821893356		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_gradient_energy		test_log_mse	1.9428204816135257		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_vrmse	0.166066320988039		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_r2	0.9724219770334976		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_pearson_r	0.9865088489415066		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_mse	81.55248072528468		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_gradient_energy		test_log_mse	1.9114371762765525		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_gradient_energy		test_vrmse	0.09794438365538792		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_gradient_energy		test_r2	0.9904068977103662		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_gradient_energy		test_pearson_r	0.9958913564579781		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_gradient_energy		test_mse	28.368287694927087		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_gradient_energy		test_log_mse	1.452833122645088		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_vrmse	0.08139159870194501		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_r2	0.9933754076607415		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9973177991374982		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_mse	3060.2013819683107		1	ok
jepa_future	physics	pooled	mlp	16	buoyancy_laplacian_magnitude		test_log_mse	3.4857500069390404		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_vrmse	0.19862836685499904		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_r2	0.960546771880516		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9805696747737072		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_mse	18225.245725515997		1	ok
jepa_future	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_log_mse	4.260673392491589		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_vrmse	0.1893793329548758		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_r2	0.9641354682495663		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_pearson_r	0.982385099927872		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_mse	16567.46317443725		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_log_mse	4.219256013930015		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_vrmse	0.08139159870194501		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_r2	0.9933754076607415		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9973177991374982		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_mse	3060.2013819683107		1	ok
jepa_future	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_log_mse	3.4857500069390404		1	ok
jepa_future	physics	pooled	mlp	16	convective_flux		test_vrmse	0.20601162351604332		1	ok
jepa_future	physics	pooled	mlp	16	convective_flux		test_r2	0.957559210976284		1	ok
jepa_future	physics	pooled	mlp	16	convective_flux		test_pearson_r	0.9787397990757278		1	ok
jepa_future	physics	pooled	mlp	16	convective_flux		test_mse	7.115010773361039e-07		1	ok
jepa_future	physics	pooled	mlp	16	convective_flux		test_log_mse	-6.147824437981987		1	ok
jepa_future	physics	pooled	ridge	16	convective_flux		test_vrmse	0.2218559028868613		1	ok
jepa_future	physics	pooled	ridge	16	convective_flux		test_r2	0.9507799583542555		1	ok
jepa_future	physics	pooled	ridge	16	convective_flux		test_pearson_r	0.9751255372804748		1	ok
jepa_future	physics	pooled	ridge	16	convective_flux		test_mse	8.251522524217394e-07		1	ok
jepa_future	physics	pooled	ridge	16	convective_flux		test_log_mse	-6.083465910497374		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	convective_flux		test_vrmse	0.2187136283511014		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	convective_flux		test_r2	0.9521643487734963		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	convective_flux		test_pearson_r	0.9758949314248259		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	convective_flux		test_mse	8.01943558676834e-07		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	convective_flux		test_log_mse	-6.095856196575903		1	ok
jepa_future	physics	pooled	selected	16	convective_flux		test_vrmse	0.20601162351604332		1	ok
jepa_future	physics	pooled	selected	16	convective_flux		test_r2	0.957559210976284		1	ok
jepa_future	physics	pooled	selected	16	convective_flux		test_pearson_r	0.9787397990757278		1	ok
jepa_future	physics	pooled	selected	16	convective_flux		test_mse	7.115010773361039e-07		1	ok
jepa_future	physics	pooled	selected	16	convective_flux		test_log_mse	-6.147824437981987		1	ok
jepa_future	physics	pooled	mlp	16	enstrophy		test_vrmse	0.12756050628240082		1	ok
jepa_future	physics	pooled	mlp	16	enstrophy		test_r2	0.9837283172369776		1	ok
jepa_future	physics	pooled	mlp	16	enstrophy		test_pearson_r	0.9918317138809358		1	ok
jepa_future	physics	pooled	mlp	16	enstrophy		test_mse	28.414725427967042		1	ok
jepa_future	physics	pooled	mlp	16	enstrophy		test_log_mse	1.4535434638051754		1	ok
jepa_future	physics	pooled	ridge	16	enstrophy		test_vrmse	0.1504892531670725		1	ok
jepa_future	physics	pooled	ridge	16	enstrophy		test_r2	0.9773529846812168		1	ok
jepa_future	physics	pooled	ridge	16	enstrophy		test_pearson_r	0.9886308169025746		1	ok
jepa_future	physics	pooled	ridge	16	enstrophy		test_mse	39.54776721118052		1	ok
jepa_future	physics	pooled	ridge	16	enstrophy		test_log_mse	1.5971219691172258		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	enstrophy		test_vrmse	0.14706057608457124		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	enstrophy		test_r2	0.9783731869616741		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	enstrophy		test_pearson_r	0.9891325641703334		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	enstrophy		test_mse	37.76622020695447		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	enstrophy		test_log_mse	1.5771035210889561		1	ok
jepa_future	physics	pooled	selected	16	enstrophy		test_vrmse	0.12756050628240082		1	ok
jepa_future	physics	pooled	selected	16	enstrophy		test_r2	0.9837283172369776		1	ok
jepa_future	physics	pooled	selected	16	enstrophy		test_pearson_r	0.9918317138809358		1	ok
jepa_future	physics	pooled	selected	16	enstrophy		test_mse	28.414725427967042		1	ok
jepa_future	physics	pooled	selected	16	enstrophy		test_log_mse	1.4535434638051754		1	ok
jepa_future	physics	pooled	mlp	16	pressure_gradient_magnitude		test_vrmse	0.07635231699177614		1	ok
jepa_future	physics	pooled	mlp	16	pressure_gradient_magnitude		test_r2	0.9941703236899874		1	ok
jepa_future	physics	pooled	mlp	16	pressure_gradient_magnitude		test_pearson_r	0.9971421770242054		1	ok
jepa_future	physics	pooled	mlp	16	pressure_gradient_magnitude		test_mse	0.000690839455240845		1	ok
jepa_future	physics	pooled	mlp	16	pressure_gradient_magnitude		test_log_mse	-3.1606228669585756		1	ok
jepa_future	physics	pooled	ridge	16	pressure_gradient_magnitude		test_vrmse	0.08838873970023543		1	ok
jepa_future	physics	pooled	ridge	16	pressure_gradient_magnitude		test_r2	0.992187430694204		1	ok
jepa_future	physics	pooled	ridge	16	pressure_gradient_magnitude		test_pearson_r	0.9961038746379071		1	ok
jepa_future	physics	pooled	ridge	16	pressure_gradient_magnitude		test_mse	0.0009258200346351152		1	ok
jepa_future	physics	pooled	ridge	16	pressure_gradient_magnitude		test_log_mse	-3.0334734253707354		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_vrmse	0.08747648453740507		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_r2	0.9923478646529771		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_pearson_r	0.9961801688243013		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_mse	0.0009068079827154258		1	ok
jepa_future	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_log_mse	-3.0424846653937774		1	ok
jepa_future	physics	pooled	selected	16	pressure_gradient_magnitude		test_vrmse	0.07635231699177614		1	ok
jepa_future	physics	pooled	selected	16	pressure_gradient_magnitude		test_r2	0.9941703236899874		1	ok
jepa_future	physics	pooled	selected	16	pressure_gradient_magnitude		test_pearson_r	0.9971421770242054		1	ok
jepa_future	physics	pooled	selected	16	pressure_gradient_magnitude		test_mse	0.000690839455240845		1	ok
jepa_future	physics	pooled	selected	16	pressure_gradient_magnitude		test_log_mse	-3.1606228669585756		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_gradient_energy		test_vrmse	0.2728104034122945		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_gradient_energy		test_r2	0.9255744837900212		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_gradient_energy		test_pearson_r	0.9625820110522001		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_gradient_energy		test_mse	218.57404189501386		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_gradient_energy		test_log_mse	2.3395985833632067		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_gradient_energy		test_vrmse	0.30274440080854065		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_gradient_energy		test_r2	0.9083458277790777		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_gradient_energy		test_pearson_r	0.953080341014109		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_gradient_energy		test_mse	269.17143338782324		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_gradient_energy		test_log_mse	2.4300289672148647		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_vrmse	0.21913080694852813		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_r2	0.9519816894460869		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_pearson_r	0.9757320234576458		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_mse	141.02093955421645		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_log_mse	2.1492836038444443		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_gradient_energy		test_vrmse	0.2728104034122945		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_gradient_energy		test_r2	0.9255744837900212		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_gradient_energy		test_pearson_r	0.9625820110522001		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_gradient_energy		test_mse	218.57404189501386		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_gradient_energy		test_log_mse	2.3395985833632067		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_vrmse	0.238326324921195		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_r2	0.943200562849557		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_pearson_r	0.971831785176898		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_mse	24986.737959627797		1	ok
jepa_future	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_log_mse	4.397709562304755		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_vrmse	0.284071963976848		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_r2	0.9193031192823364		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_pearson_r	0.9588050626588668		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_mse	35499.503407242395		1	ok
jepa_future	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_log_mse	4.5502222778719155		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_vrmse	0.20715236512440555		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_r2	0.957087897623365		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_pearson_r	0.9783841720088597		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_mse	18877.536665402287		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_log_mse	4.275945322460997		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_vrmse	0.238326324921195		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_r2	0.943200562849557		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_pearson_r	0.971831785176898		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_mse	24986.737959627797		1	ok
jepa_future	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_log_mse	4.397709562304755		1	ok
jepa_future	physics	pooled	mlp	40	convective_flux		test_vrmse	0.20581894885602067		1	ok
jepa_future	physics	pooled	mlp	40	convective_flux		test_r2	0.9576385602918027		1	ok
jepa_future	physics	pooled	mlp	40	convective_flux		test_pearson_r	0.9789975176656686		1	ok
jepa_future	physics	pooled	mlp	40	convective_flux		test_mse	7.285190814350025e-07		1	ok
jepa_future	physics	pooled	mlp	40	convective_flux		test_log_mse	-6.1375590686662616		1	ok
jepa_future	physics	pooled	ridge	40	convective_flux		test_vrmse	0.22527778290673114		1	ok
jepa_future	physics	pooled	ridge	40	convective_flux		test_r2	0.9492499205286277		1	ok
jepa_future	physics	pooled	ridge	40	convective_flux		test_pearson_r	0.9744301131985313		1	ok
jepa_future	physics	pooled	ridge	40	convective_flux		test_mse	8.727843419373463e-07		1	ok
jepa_future	physics	pooled	ridge	40	convective_flux		test_log_mse	-6.059093053747861		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	convective_flux		test_vrmse	0.22445951830160682		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	convective_flux		test_r2	0.9496179246438107		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	convective_flux		test_pearson_r	0.974628200826461		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	convective_flux		test_mse	8.664555197395143e-07		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	convective_flux		test_log_mse	-6.062253727269182		1	ok
jepa_future	physics	pooled	selected	40	convective_flux		test_vrmse	0.20581894885602067		1	ok
jepa_future	physics	pooled	selected	40	convective_flux		test_r2	0.9576385602918027		1	ok
jepa_future	physics	pooled	selected	40	convective_flux		test_pearson_r	0.9789975176656686		1	ok
jepa_future	physics	pooled	selected	40	convective_flux		test_mse	7.285190814350025e-07		1	ok
jepa_future	physics	pooled	selected	40	convective_flux		test_log_mse	-6.1375590686662616		1	ok
jepa_future	physics	pooled	mlp	40	enstrophy		test_vrmse	0.13743204626458025		1	ok
jepa_future	physics	pooled	mlp	40	enstrophy		test_r2	0.9811124326595303		1	ok
jepa_future	physics	pooled	mlp	40	enstrophy		test_pearson_r	0.990731553376171		1	ok
jepa_future	physics	pooled	mlp	40	enstrophy		test_mse	38.80254530783816		1	ok
jepa_future	physics	pooled	mlp	40	enstrophy		test_log_mse	1.5888602146893747		1	ok
jepa_future	physics	pooled	ridge	40	enstrophy		test_vrmse	0.1758458293445109		1	ok
jepa_future	physics	pooled	ridge	40	enstrophy		test_r2	0.9690782443021412		1	ok
jepa_future	physics	pooled	ridge	40	enstrophy		test_pearson_r	0.9845413213860592		1	ok
jepa_future	physics	pooled	ridge	40	enstrophy		test_mse	63.52553533419892		1	ok
jepa_future	physics	pooled	ridge	40	enstrophy		test_log_mse	1.8029483335682779		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	enstrophy		test_vrmse	0.1642562804654855		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	enstrophy		test_r2	0.9730198743276438		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	enstrophy		test_pearson_r	0.986555802332305		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	enstrophy		test_mse	55.427865851713996		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	enstrophy		test_log_mse	1.7437281572021086		1	ok
jepa_future	physics	pooled	selected	40	enstrophy		test_vrmse	0.13743204626458025		1	ok
jepa_future	physics	pooled	selected	40	enstrophy		test_r2	0.9811124326595303		1	ok
jepa_future	physics	pooled	selected	40	enstrophy		test_pearson_r	0.990731553376171		1	ok
jepa_future	physics	pooled	selected	40	enstrophy		test_mse	38.80254530783816		1	ok
jepa_future	physics	pooled	selected	40	enstrophy		test_log_mse	1.5888602146893747		1	ok
jepa_future	physics	pooled	mlp	40	pressure_gradient_magnitude		test_vrmse	0.08916168940531455		1	ok
jepa_future	physics	pooled	mlp	40	pressure_gradient_magnitude		test_r2	0.9920501931423902		1	ok
jepa_future	physics	pooled	mlp	40	pressure_gradient_magnitude		test_pearson_r	0.9960426915474933		1	ok
jepa_future	physics	pooled	mlp	40	pressure_gradient_magnitude		test_mse	0.0011821802201090693		1	ok
jepa_future	physics	pooled	mlp	40	pressure_gradient_magnitude		test_log_mse	-2.927316311413581		1	ok
jepa_future	physics	pooled	ridge	40	pressure_gradient_magnitude		test_vrmse	0.10378810457672004		1	ok
jepa_future	physics	pooled	ridge	40	pressure_gradient_magnitude		test_r2	0.9892280293483718		1	ok
jepa_future	physics	pooled	ridge	40	pressure_gradient_magnitude		test_pearson_r	0.9946069381148818		1	ok
jepa_future	physics	pooled	ridge	40	pressure_gradient_magnitude		test_mse	0.001601851575017888		1	ok
jepa_future	physics	pooled	ridge	40	pressure_gradient_magnitude		test_log_mse	-2.7953777274134555		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_vrmse	0.10103773681909896		1	ok
jepa_future	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_r2	0.9897913757384745		1	ok
